# fiber2mag fiber2flux sn_hour
21.1193898722008 3.56651496887207 4.73376711103677
21.1258532103973 3.54534673690796 4.77036803688219
21.1326581419492 3.52319550514221 4.63483932762873
21.1396519561842 3.50057363510132 4.59784360818148
21.1459513947451 3.48032212257385 4.6064280392356
21.1525027807437 3.45938491821289 4.60821429084089
21.1590644273574 3.43854117393494 4.58085471339127
21.1656961915783 3.41760230064392 4.57806454432889
21.1722666718419 3.39698266983032 4.57413913634766
21.1782737154645 3.37824010848999 4.46335001735441
21.1844679109695 3.35902190208435 4.53230880917653
21.1906502141106 3.33994960784912 4.43845388809521
21.1969693382944 3.32056713104248 4.438968636648
21.2030327753591 3.30207467079163 4.42976820864811
21.2094773497945 3.28253269195557 4.38529946787267
21.2154532751115 3.26451516151428 4.47760635744955
21.2215089601261 3.24635791778564 4.38451140285374
21.2274787773384 3.22855710983276 4.35446341880249
21.2331408621455 3.21176433563232 4.28084009688489
21.2390841883185 3.1942310333252 4.29765267013774
21.2449328704286 3.17707061767578 4.27421613653202
21.2511015848491 3.15907096862793 4.18776623826334
21.25732474975 3.14101552963257 4.2022659076579
21.2632510822934 3.12391757965088 4.15761941595455
21.2685788095767 3.10862588882446 4.16311888049521
21.2742005023391 3.09257173538208 4.24257907714664
21.2802698395051 3.07533240318298 4.14747334519221
21.2859512831561 3.05928182601929 4.18284811341115
21.2914333134201 3.04387402534485 4.09973912577371
21.2968848710088 3.02862882614136 4.08561321397935
21.3020260053895 3.01432180404663 4.12510621309757
21.3074843217972 2.99920582771301 4.09465616561201
21.3127382384422 2.98472762107849 4.05972255448706
21.3181939359269 2.96976733207703 4.02121697101301
21.3236511674092 2.95487785339355 4.03249027806148
21.3286675655666 2.94125699996948 4.02275108410704
21.3338948463868 2.92713022232056 3.99855571077521
21.3389012473065 2.9136643409729 3.96115849940085
21.3438076739202 2.90052700042725 3.9095619663181
21.3487696346575 2.88730144500732 3.98353070420871
21.3534553047454 2.87486791610718 3.94469608659716
21.3581004695017 2.86259436607361 3.96360454937355
21.3630280883212 2.84963178634644 3.86529937699175
21.3679861123612 2.83664870262146 3.88825415747636
21.3726680157934 2.82444286346436 3.86512585498806
21.3772263350877 2.81260967254639 3.84862860898621
21.3818868265747 2.80056238174438 3.89182564465916
21.3864753715898 2.78875160217285 3.87364442990814
21.3911216576034 2.77684307098389 3.81422802746089
21.3958738142737 2.76471567153931 3.79441272099549
21.4005162452481 2.7529194355011 3.80692506404009
21.4051964130295 2.74107837677002 3.74632493204292
21.4096628803899 2.729825258255 3.72032629234558
21.4140102149752 2.71891689300537 3.75840150562374
21.4181541394555 2.70855927467346 3.74895184229501
21.4225975220057 2.69749712944031 3.69374602300564
21.426842957909 2.68696999549866 3.71658632290251
21.4310426299147 2.67659664154053 3.71008193272731
21.4351902613485 2.66639137268066 3.71491015110803
21.4394585188649 2.65592980384827 3.64597648469113
21.4435051382852 2.64604949951172 3.66994054377463
21.447654048126 2.63595724105835 3.69496904184355
21.4519024233434 2.62566328048706 3.62984508948149
21.4556245399207 2.61667728424072 3.63765724917377
21.459632828727 2.6070351600647 3.63014241540707
21.463746017836 2.59717726707458 3.65610235838595
21.4675675404156 2.58805179595947 3.62559477776463
21.4713284871133 2.57910251617432 3.55798523299654
21.4750491278598 2.57027959823608 3.60054942102697
21.4788948454779 2.56119155883789 3.55957882624358
21.4827766494498 2.55205106735229 3.56182660318533
21.4862730052616 2.54384589195251 3.49834620759079
21.4900834422069 2.5349338054657 3.5534822958319
21.4936717808032 2.52656984329224 3.52607548007673
21.4972757187742 2.51819705963135 3.5309541631591
21.5008441134809 2.509934425354 3.49732302669437
21.50435386257 2.50183391571045 3.56867994227305
21.5080001890016 2.4934458732605 3.56355348734924
21.5113670193509 2.48572564125061 3.51239601708865
21.5148799239465 2.47769594192505 3.50879740544339
21.5182625299559 2.46998882293701 3.4575914092698
21.5219316035977 2.46165609359741 3.4944794487917
21.5256041497045 2.45334339141846 3.44681660402647
21.5289703216355 2.44574880599976 3.41688752125069
21.5323811497613 2.43807768821716 3.44605713578362
21.5357142747837 2.43060445785522 3.45154266080473
21.5392360821534 2.42273306846619 3.37237545812007
21.5425206342675 2.41541481018066 3.39239275109973
21.5455567643582 2.40866994857788 3.4337247578971
21.5488287228845 2.40142202377319 3.39301298520517
21.5521960442693 2.39398574829102 3.41367583670564
21.5554011231346 2.38692927360535 3.41080277737557
21.5586203685244 2.3798623085022 3.32748044939622
21.5620991524269 2.37224936485291 3.37516811672672
21.5652329574752 2.36541223526001 3.3654638591677
21.5683043324821 2.35873031616211 3.32246831467211
21.5713537150681 2.3521146774292 3.30993642653573
21.5745254227282 2.34525370597839 3.2909900958144
21.5776997255766 2.33840703964233 3.31413955887176
21.5807535010942 2.33183908462524 3.30289038639595
21.583663497438 2.32559776306152 3.35236812023615
21.5865838253317 2.31935095787048 3.33560201376192
21.5896415169658 2.31282830238342 3.26943141109127
21.5927125582101 2.30629563331604 3.2338668215787
21.595711439798 2.29993438720703 3.28889392756949
21.598547032723 2.29393529891968 3.28131820090085
21.6015596058914 2.28757929801941 3.30589033195717
21.6045519661693 2.28128337860107 3.23237226213851
21.6074425717507 2.27521777153015 3.20409614012484
21.6102493501766 2.26934361457825 3.24838904346147
21.6132556664256 2.26306867599487 3.22510499819477
21.616088369912 2.25717210769653 3.23647166408262
21.6191377735869 2.25084137916565 3.2472726140838
21.6220484417265 2.24481534957886 3.19802396907682
21.6248735707865 2.2389817237854 3.20364825199843
21.6278345136743 2.23288416862488 3.16031963156053
21.6306867885914 2.22702598571777 3.18835452107618
21.6335641743078 2.22113180160522 3.13293793580692
21.6363982002148 2.21534156799316 3.14307729238197
21.6392521786076 2.20952606201172 3.15580482609215
21.6419026139921 2.20413875579834 3.1737689240566
21.6445137980503 2.19884443283081 3.16251431124054
21.647495397446 2.19281435012817 3.14226138629944
21.6500912097957 2.18757772445679 3.12072081087091
21.6527234905687 2.18228054046631 3.15748259234715
21.6556291487886 2.17644834518433 3.10657847070765
21.6582417023744 2.17121744155884 3.1231548405992
21.660928800628 2.16585063934326 3.08690191630421
21.6636755255027 2.16037821769714 3.06770455997116
21.6664120989661 2.15493988990784 3.13677760422892
21.6691754580945 2.14946222305298 3.06374793046193
21.671821817462 2.14422941207886 3.04952419777347
21.674309161658 2.13932275772095 3.03621452534896
21.6768590985704 2.13430452346802 3.06062597930906
21.6794811142269 2.12915635108948 3.05151165401357
21.682086382568 2.12405347824097 3.04366471286369
21.6846353711815 2.11907267570496 3.11525537019753
21.6871980109855 2.11407709121704 3.00565702487148
21.6899430992525 2.10873866081238 3.07679668175239
21.6925887591568 2.10360646247864 3.014389648367
21.6952966400113 2.09836649894714 3.00777218712451
21.6980017686982 2.09314489364624 3.04318538787909
21.700659538391 2.0880274772644 2.99861727675015
21.7033055613095 2.08294486999512 3.04160734165598
21.7058631228637 2.07804393768311 2.96092384919903
21.7083251516403 2.07333707809448 2.96815987105761
21.7108520920179 2.06851720809937 2.98131486776473
21.7134542950312 2.06356573104858 2.95286231228271
21.7158105981618 2.05909204483032 2.96934973671461
21.7182652621405 2.05444192886353 2.95058932032471
21.7208681374833 2.0495228767395 2.93833240905571
21.7234980947303 2.04456424713135 2.98411099587828
21.7259921738336 2.03987312316895 2.92226153398863
21.7285241755156 2.03512144088745 2.94707263040448
21.7309573646339 2.03056573867798 2.92148489367664
21.7335744618709 2.02567720413208 2.90115150908951
21.7360380917526 2.02108573913574 2.90144130554407
21.7386032220097 2.01631641387939 2.88656772795602
21.7410357756883 2.01180410385132 2.89666753238227
21.7436288122582 2.00700521469116 2.88556232382354
21.7461957998555 2.00226545333862 2.84091937605157
21.7488339919234 1.99740624427795 2.91234400028817
21.7513778339779 1.99273180961609 2.86918817508495
21.7538333190331 1.98823022842407 2.84722226411653
21.7563015144029 1.98371553421021 2.86410813094253
21.7587843580356 1.97918438911438 2.85865283936876
21.7612857066529 1.9746298789978 2.84120995703102
21.7635640952289 1.97049057483673 2.82700307043336
21.7658958200611 1.96626329421997 2.85860952455656
21.7683243604031 1.96187019348145 2.85202176402797
21.770812499227 1.95737934112549 2.82319656380639
21.773195512011 1.95308792591095 2.8175436590614
21.775509184834 1.94893038272858 2.86515047408168
21.7780137959526 1.94443964958191 2.85415576858056
21.7803643531917 1.94023466110229 2.84921726477158
21.782713124436 1.93604183197021 2.7991344683418
21.7849573847508 1.93204414844513 2.81023141892547
21.7872334145317 1.92799830436707 2.80006455415015
21.789482338694 1.92400884628296 2.78222526845962
21.7917661649222 1.91996598243713 2.78171356345314
21.7942531981194 1.91557312011719 2.808001043581
21.796566356161 1.91149628162384 2.76343840726941
21.7989299173714 1.90733957290649 2.77954047744908
21.8012245439471 1.90331292152405 2.72558499408093
21.8035483589309 1.89924359321594 2.72363739133802
21.8058216704644 1.89527106285095 2.80534207620411
21.8081609338998 1.8911919593811 2.78580777171542
21.8104393732464 1.8872275352478 2.74194603444633
21.8126904748937 1.88331866264343 2.73244098123983
21.8150068928756 1.87930488586426 2.72962084657476
21.8172846101677 1.87536644935608 2.70720850955775
21.819560303467 1.87143993377686 2.75204054931009
21.82179576333 1.86759066581726 2.77744913010079
21.8241320226611 1.86357641220093 2.67862976098533
21.8264105056565 1.85966968536377 2.74010028965563
21.828668951374 1.85580539703369 2.72995713242817
21.8308389819279 1.85209989547729 2.7272807978397
21.8331353099823 1.84818685054779 2.71336102856629
21.8353101896699 1.84448838233948 2.71592985650463
21.8375719139374 1.84065008163452 2.69036044352702
21.8397997456918 1.83687710762024 2.68395383000502
21.8421494072798 1.8329062461853 2.69078182761401
21.8443663531754 1.82916736602783 2.71496807252965
21.8465600056915 1.82547545433044 2.68517800622597
21.8487552219531 1.82178831100464 2.63049716751214
21.8508973304056 1.81819748878479 2.62636247253904
21.8530152501956 1.81465435028076 2.66969823210595
21.8551477432803 1.81109356880188 2.64182953710453
21.8574727368112 1.80721950531006 2.63199045680964
21.859722302133 1.80347895622253 2.64904139851917
21.8619122830943 1.79984498023987 2.64004943005359
21.8641400892839 1.79615569114685 2.62533572568719
21.8663920445348 1.79243397712708 2.64646591527678
21.8686008157675 1.78879129886627 2.69565796632883
21.8708861243793 1.78503012657166 2.66031023717691
21.8730335553707 1.78150308132172 2.59502615675777
21.8751868800077 1.77797341346741 2.56625623654963
21.8775515468004 1.77410531044006 2.62386175120545
21.8798514432558 1.77035117149353 2.60813623090936
21.8820731058577 1.76673233509064 2.60943362461822
21.8842345415756 1.76321864128113 2.59485926535331
21.8863155601619 1.75984239578247 2.58920710428222
21.888356547603 1.75653731822968 2.59733498441743
21.8905436093556 1.75300264358521 2.55299933788148
21.892818984819 1.74933266639709 2.58188469210935
21.894919948338 1.74595093727112 2.58180136960396
21.8971481778039 1.74237132072449 2.58977826225714
21.8992909622177 1.7389360666275 2.57335280188912
21.9015605967886 1.7353048324585 2.56781954762881
21.903664100181 1.73194599151611 2.54706316726208
21.9058161266623 1.72851657867432 2.59000942360365
21.9080153064821 1.7250189781189 2.51504362351709
21.9100385998124 1.72180736064911 2.5691491266201
21.9122244010021 1.71834444999695 2.578977000386
21.914355516589 1.7149749994278 2.48603738772636
21.9164513510389 1.71166777610779 2.5376545772
21.918650227337 1.70820474624634 2.52309612202737
21.920806684216 1.70481526851654 2.5005439770891
21.9230027304141 1.70137047767639 2.51071789335358
21.9250942265448 1.69809627532959 2.51631345523295
21.9272870945184 1.69467008113861 2.50283769239951
21.9294260100618 1.69133484363556 2.47533931529252
21.9316049177748 1.68794393539429 2.49718226935304
21.9337069588072 1.68467926979065 2.49046963809656
21.9359442922153 1.68121123313904 2.47325156915726
21.9380919396186 1.67788898944855 2.48276977748265
21.9403159976569 1.67445540428162 2.44292510053951
21.9425147622056 1.67106795310974 2.47850159364875
21.9445864464074 1.66788244247437 2.4704712509116
21.9467054375079 1.66463041305542 2.46758142523831
21.9488920667641 1.66128134727478 2.43897833381016
21.9509424019913 1.65814709663391 2.46334942353555
21.9530688800311 1.6549026966095 2.42609255231558
21.9553207662981 1.65147376060486 2.42723374386829
21.9574026449303 1.64831018447876 2.40090746989681
21.9596261322977 1.64493799209595 2.42662415832387
21.9617666282788 1.64169836044312 2.44889499248093
21.9638070052833 1.63861608505249 2.42097376170087
21.9659184917166 1.63543248176575 2.4142123053753
21.9680880543361 1.63216769695282 2.41953207703288
21.9701865179226 1.62901616096497 2.38895534929794
21.972410253266 1.62568306922913 2.40103007416586
21.974466442424 1.62260723114014 2.41204661130841
21.9765113486991 1.61955404281616 2.39936417827155
21.9787491704529 1.61621952056885 2.36293871993284
21.9808519524877 1.61309230327606 2.35644609046971
21.9829003708658 1.61005187034607 2.37180721830799
21.9850198342419 1.6069118976593 2.37365619679622
21.9871164481717 1.60381186008453 2.3684126674717
21.9891869591132 1.60075628757477 2.37368683449836
21.9912772636696 1.59767746925354 2.37013995513608
21.993415025902 1.59453475475311 2.35078423005556
21.9954971474718 1.59147977828979 2.3522723473588
21.9974999970399 1.58854675292969 2.34665261306511
21.9995705051876 1.58552026748657 2.33000423821204
22.0017555530831 1.58233261108398 2.34784981271483
22.0039802924696 1.57909369468689 2.33859726081994
22.0061992511192 1.57586967945099 2.27843683040246
22.0083526360944 1.57274723052979 2.35590348955019
22.0104646190801 1.56969094276428 2.32248366357688
22.0125452764274 1.56668567657471 2.351218961328
22.0145948750987 1.5637309551239 2.32498053704121
22.0167482398824 1.56063270568848 2.3439370985743
22.0187227903489 1.55779707431793 2.32179339056276
22.0207685286289 1.55486464500427 2.31288250347731
22.0229512836804 1.5517418384552 2.29061574770762
22.0250806851875 1.5487015247345 2.30764781102699
22.0271948861337 1.54568874835968 2.32573116364691
22.0293660280522 1.54260087013245 2.27674795817583
22.0314421518192 1.53965401649475 2.29722267966596
22.033628761417 1.53655636310577 2.25590092331301
22.0356316636917 1.53372442722321 2.26263289357939
22.0378084707619 1.53065252304077 2.27063968593306
22.039925131962 1.52767133712769 2.28290190957701
22.0419889684905 1.52477025985718 2.2922794136001
22.0440902869698 1.5218220949173 2.28184262195145
22.0462835823518 1.5187509059906 2.2418274957702
22.0483339801709 1.51588559150696 2.2310911157444
22.0504149047596 1.51298296451569 2.2629107511532
22.0524699127355 1.51012206077576 2.25842953170918
22.0545749313163 1.50719702243805 2.24360587157482
22.0567268024957 1.50421285629272 2.20951991558941
22.0587938896208 1.50135171413422 2.25783183849174
22.0609076754047 1.49843168258667 2.26447759796023
22.0631848399484 1.49529218673706 2.19572153587854
22.0653251961392 1.49234735965729 2.27724911483512
22.0674136872152 1.48947954177856 2.21677444024008
22.0696343686634 1.48643612861633 2.20944536336026
22.0716543155285 1.4836733341217 2.24137045254034
22.0737770547815 1.48077535629272 2.18643431520997
22.0757943975712 1.47802662849426 2.22772333225278
22.0779194197885 1.47513651847839 2.21611254257685
22.0801223269782 1.47214663028717 2.21160877749292
22.0823345142056 1.46915018558502 2.15213708348814
22.084558809945 1.46614348888397 2.16512507288058
22.0865567259948 1.46344804763794 2.1715061514535
22.088707413269 1.46055197715759 2.19396480574714
22.0908621472188 1.4576563835144 2.18519907495181
22.0930172512562 1.45476579666138 2.17554473124004
22.0950686457143 1.45201981067657 2.19184423237957
22.0973439974074 1.44898009300232 2.16027677770923
22.0994567071511 1.44616317749023 2.15712416413917
22.1015747465695 1.44334483146667 2.18634928448152
22.1036457131967 1.44059443473816 2.16444231137822
22.1057899075941 1.43775224685669 2.13073642269952
22.1078258253866 1.43505871295929 2.14511208200116
22.1099326178762 1.43227672576904 2.18172904689068
22.1121870708007 1.42930579185486 2.12127916692559
22.1143038483181 1.42652201652527 2.12478126489838
22.1165284014146 1.42360210418701 2.10958155180344
22.1187465437567 1.42069673538208 2.12354392596321
22.120896106367 1.41788673400879 2.13741682670872
22.1229339618855 1.41522800922394 2.10790156315393
22.1250677846371 1.4124493598938 2.13072826575066
22.1273149376882 1.40952897071838 2.14632142203472
22.1294136022873 1.40680718421936 2.08164028016131
22.1315701663202 1.40401554107666 2.13461918395463
22.1336664582998 1.40130734443665 2.09640145039448
22.1358389447969 1.39850628376007 2.09383503924288
22.1379479075764 1.39579248428345 2.09002131711494
22.1401376741058 1.39298009872437 2.08992978598282
22.1423115695627 1.39019393920898 2.03394563650444
22.144621698378 1.38723909854889 2.12187581398503
22.1467267267242 1.38455212116241 2.09393328251411
22.1490364423993 1.38160991668701 2.09323836425367
22.151217967849 1.3788366317749 2.07470816668072
22.1532346881251 1.37627792358398 2.04671938769955
22.1554518133198 1.37347030639648 2.06487173292625
22.1577327780733 1.37058782577515 2.07304346275362
22.1598943936929 1.36786186695099 2.04564151072871
22.1621192007102 1.36506175994873 2.04636647517848
22.1643624001853 1.36224436759949 2.06523770475848
22.1665949152817 1.35944628715515 2.01831222545999
22.168877348318 1.35659146308899 2.05640705841457
22.1712712470042 1.35360360145569 2.03313449191137
22.1734418566022 1.35090017318726 2.03470352121208
22.1755808141625 1.3482414484024 2.00633871751601
22.1777043715883 1.34560704231262 1.98343827830844
22.1801271364582 1.34260773658752 2.034158713946
22.1824386118291 1.3397524356842 2.02538240181514
22.1847667816286 1.33688259124756 2.00381315683659
22.1869497733931 1.33419740200043 2.01660181546214
22.1892280051616 1.33140075206757 2.01050065375838
22.1914545752495 1.32867312431335 1.98343302157644
22.1938420108922 1.32575476169586 2.00683778368622
22.1961500772488 1.32293939590454 1.98742811399399
22.1984618350385 1.32012557983398 1.99323572215122
22.2006701578533 1.31744337081909 2.00812702138122
22.2029410155107 1.31469070911407 1.97620053885315
22.2052970892072 1.31184089183807 1.96332820196088
22.2074321773278 1.30926370620728 1.95626967855249
22.2097021297328 1.30652928352356 1.96299645237958
22.212109572154 1.30363547801971 1.94277463072541
22.2142730345387 1.30104041099548 1.98375525768319
22.2164901096824 1.29838633537292 1.97201517886781
22.2187605683445 1.29567408561707 1.95301775824433
22.2208144788602 1.29322528839111 1.95359056454471
22.2231651183573 1.29042851924896 1.94669023540755
22.2255167368589 1.28763651847839 1.96437938833488
22.2277926223743 1.28494024276733 1.93816510915779
22.2302391458039 1.28204822540283 1.9315728405915
22.2325568813552 1.27931427955627 1.9266080642274
22.2348075414604 1.27666509151459 1.92091467167409
22.2371235796552 1.27394461631775 1.92498940162715
22.2394412089761 1.27122819423676 1.920465294369
22.241882977018 1.26837253570557 1.9208904525161
22.2443397604087 1.26550567150116 1.8878619231403
22.2466942831354 1.26276421546936 1.88029401873916
22.2490998912369 1.25996947288513 1.90625727546812
22.2514497403081 1.2572455406189 1.91938946033742
22.2537778105463 1.25455260276794 1.88643913130236
22.2561952529855 1.25176239013672 1.86238361711903
22.2586285565832 1.24896013736725 1.89061593364936
22.2610381406985 1.24619138240814 1.86805344694083
22.2634123852913 1.24346923828125 1.87477571905368
22.2657963708902 1.24074196815491 1.89610098441717
22.2681968936924 1.238001704216 1.8804045587169
22.2705052429334 1.23537242412567 1.87523276383078
